Model,URL,Price,Ratings
"YUHO Vast Plus (Diamond Red, 32 GB)",https://www.flipkart.com/yuho-vast-plus-diamond-red-32-gb/p/itmfbyzk2jkctgjw?pid=MOBFBYAX2M4W5DFN&lid=LSTMOBFBYAX2M4W5DFNLMELCD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBFBYAX2M4W5DFN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹10,002",74 Ratings 
"APPLE iPhone 7 Plus (Rose Gold, 128 GB)",https://www.flipkart.com/apple-iphone-7-plus-rose-gold-128-gb/p/itmen6dahgfdzted?pid=MOBEMK62VS979XYM&lid=LSTMOBEMK62VS979XYM6V78F8&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBEMK62VS979XYM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹42,900","29,796 Ratings "
"KARBONN K9 SMART PLUS (Black, 8 GB)",https://www.flipkart.com/karbonn-k9-smart-plus-black-8-gb/p/itmfasgch4fbyyqg?pid=MOBFHHTVH6HFDKVZ&lid=LSTMOBFHHTVH6HFDKVZG3H165&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBFHHTVH6HFDKVZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,499","5,605 Ratings "
Intex Turbo G10 Plus,https://www.flipkart.com/intex-turbo-g10-plus/p/itmfffzvj2tncgcr?pid=MOBFFFH4JRVH3VZK&lid=LSTMOBFFFH4JRVH3VZKXS7O7Y&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBFFFH4JRVH3VZK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹949,177 Ratings 
Intex Turbo G10 Plus,https://www.flipkart.com/intex-turbo-g10-plus/p/itmfffzvj2tncgcr?pid=MOBFFFH5UPWHYFGR&lid=LSTMOBFFFH5UPWHYFGRD6RJGS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBFFFH5UPWHYFGR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,177 Ratings 
"APPLE iPhone 8 Plus (PRODUCT)RED (Red, 64 GB)",https://www.flipkart.com/apple-iphone-8-plus-product-red-red-64-gb/p/itmf46h3hjj5wkbb?pid=MOBF46H3V2HBHY48&lid=LSTMOBF46H3V2HBHY48TQKF91&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBF46H3V2HBHY48.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹49,900",270 Ratings 
"APPLE iPhone 7 Plus (Jet Black, 128 GB)",https://www.flipkart.com/apple-iphone-7-plus-jet-black-128-gb/p/itmesxrhpzte5uag?pid=MOBEMK62XUGQPJFB&lid=LSTMOBEMK62XUGQPJFBDNJNY4&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_162&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBEMK62XUGQPJFB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹42,900","29,796 Ratings "
"APPLE iPhone 7 Plus (Red, 128 GB)",https://www.flipkart.com/apple-iphone-7-plus-red-128-gb/p/itmetybyhjsxkfwz?pid=MOBESTTFBBFV9KET&lid=LSTMOBESTTFBBFV9KETWG9O8X&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBESTTFBBFV9KET.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹42,900","29,796 Ratings "
"APPLE iPhone 8 Plus (Gold, 256 GB)",https://www.flipkart.com/apple-iphone-8-plus-gold-256-gb/p/itmexrgvagh8wkws?pid=MOBEXRGVSTEBWUZB&lid=LSTMOBEXRGVSTEBWUZB8MC6A2&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBEXRGVSTEBWUZB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹84,900","3,441 Ratings "
Kechaoda K28 Plus,https://www.flipkart.com/kechaoda-k28-plus/p/itmf7p8jdygp4wdz?pid=MOBF7ZZP6VBANFPV&lid=LSTMOBF7ZZP6VBANFPVEHMDEQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBF7ZZP6VBANFPV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,099",30 Ratings 
"Micromax Canvas 2 Plus (jet black, 32 GB)",https://www.flipkart.com/micromax-canvas-2-plus-jet-black-32-gb/p/itmf943zdxvzj84r?pid=MOBF925PBZQZC6SA&lid=LSTMOBF925PBZQZC6SAB50FH0&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBF925PBZQZC6SA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,632",973 Ratings 
"APPLE iPhone 7 Plus (Black, 128 GB)",https://www.flipkart.com/apple-iphone-7-plus-black-128-gb/p/itmen6dasgrskmyh?pid=MOBEMK62XSANTWGZ&lid=LSTMOBEMK62XSANTWGZ1XBGVB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBEMK62XSANTWGZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹42,900","29,796 Ratings "
"Lenovo A6600d40 (Black, 16 GB)",https://www.flipkart.com/lenovo-a6600d40-black-16-gb/p/itmf35rqx7pasm9u?pid=MOBENQB6KRFRNNGP&lid=LSTMOBENQB6KRFRNNGP4PVQB3&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&fm=SEARCH&iid=f6f6970e-8dbc-4e24-ac67-b949cfa61354.MOBENQB6KRFRNNGP.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,450","7,101 Ratings "
"KARBONN Aura Sleek Plus (Black, 16 GB)",https://www.flipkart.com/karbonn-aura-sleek-plus-black-16-gb/p/itmf53jusebkzafu?pid=MOBF52ZNQGDVKKYU&lid=LSTMOBF52ZNQGDVKKYUAND8WV&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBF52ZNQGDVKKYU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,999",602 Ratings 
"APPLE iPhone 7 Plus (Jet Black, 256 GB)",https://www.flipkart.com/apple-iphone-7-plus-jet-black-256-gb/p/itmen6da8ufqa3f7?pid=MOBEMK62FZFKPYFH&lid=LSTMOBEMK62FZFKPYFHP3ENVA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEMK62FZFKPYFH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹85,400","29,796 Ratings "
"SAMSUNG Galaxy Grand Neo Plus (White, 8 GB)",https://www.flipkart.com/samsung-galaxy-grand-neo-plus-white-8-gb/p/itme57kxhsdph7sf?pid=MOBE57KX7UYT9QEX&lid=LSTMOBE57KX7UYT9QEXGAWEVH&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBE57KX7UYT9QEX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,999",775 Ratings 
"Micromax Canvas Unite 4 Plus (Champange, 16 GB)",https://www.flipkart.com/micromax-canvas-unite-4-plus-champange-16-gb/p/itmeuyd8hwmukbry?pid=MOBES2Q6N8DPMBNT&lid=LSTMOBES2Q6N8DPMBNTUR0EFX&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBES2Q6N8DPMBNT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹9,999","1,060 Ratings "
Intex ECO 106+,https://www.flipkart.com/intex-eco-106/p/itmeyj8yaxkzpujz?pid=MOBEYJ8YY7D2BMGU&lid=LSTMOBEYJ8YY7D2BMGUMGVC1J&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEYJ8YY7D2BMGU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹720,484 Ratings 
"Lemon Blaze Plus 502 (Gold, 16 GB)",https://www.flipkart.com/lemon-blaze-plus-502-gold-16-gb/p/itmf455yzqf8ete7?pid=MOBF424ZFMPHHJ8H&lid=LSTMOBF424ZFMPHHJ8HP9MOWP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBF424ZFMPHHJ8H.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,494",67 Ratings 
"APPLE iPhone 7 Plus (Jet Black, 32 GB)",https://www.flipkart.com/apple-iphone-7-plus-jet-black-32-gb/p/itm90e00f479fb4f?pid=MOBEXRHYHNQHXUHW&lid=LSTMOBEXRHYHNQHXUHWVSRK4G&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEXRHYHNQHXUHW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹36,999","29,796 Ratings "
"Lenovo A6000 Plus (Black, 16 GB)",https://www.flipkart.com/lenovo-a6000-plus-black-16-gb/p/itmeuyd87nv6ffgs?pid=MOBE6FT8DZXTBRZZ&lid=LSTMOBE6FT8DZXTBRZZ1D1EFQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBE6FT8DZXTBRZZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,446","1,77,211 Ratings "
"Lenovo A6000 Plus (White, 16 GB)",https://www.flipkart.com/lenovo-a6000-plus-white-16-gb/p/itmeuyd87nv6ffgs?pid=MOBE7JXXWBRAZMSB&lid=LSTMOBE7JXXWBRAZMSBSM35EE&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBE7JXXWBRAZMSB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,499","1,77,211 Ratings "
"GIONEE F9 Plus (Blue, 32 GB)",https://www.flipkart.com/gionee-f9-plus-blue-32-gb/p/itm4dd39efb65154?pid=MOBFKCSVXS4FUWNJ&lid=LSTMOBFKCSVXS4FUWNJSMFSZU&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBFKCSVXS4FUWNJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹9,490","7,050 Ratings "
Snexian Guru Plus 312,https://www.flipkart.com/snexian-guru-plus-312/p/itmf3wbytghrzcdy?pid=MOBF3XTX7BVUGXNM&lid=LSTMOBF3XTX7BVUGXNMCH9XRP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBF3XTX7BVUGXNM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹649,142 Ratings 
"Honor Holly 2 Plus (Grey, 16 GB)",https://www.flipkart.com/honor-holly-2-plus-grey-16-gb/p/itmeuyd9agepadpb?pid=MOBEEVDZY8XKET8H&lid=LSTMOBEEVDZY8XKET8HZNJ4X3&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEEVDZY8XKET8H.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499","25,341 Ratings "
"Honor Holly 2 Plus (Gold, 16 GB)",https://www.flipkart.com/honor-holly-2-plus-gold-16-gb/p/itmeuyd9agepadpb?pid=MOBEEVDZZEXAA2GA&lid=LSTMOBEEVDZZEXAA2GAWKF2EW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEEVDZZEXAA2GA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,999","25,341 Ratings "
Microkey W1 Plus,https://www.flipkart.com/microkey-w1-plus/p/itmevt7nkzyq8f2x?pid=MOBEH7FCPZHEADFC&lid=LSTMOBEH7FCPZHEADFCTHAUOG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEH7FCPZHEADFC.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,232 Ratings 
Reach Champ Plus,https://www.flipkart.com/reach-champ-plus/p/itmeuyd5qxv8raap?pid=MOBEQ4Z2VZRN78GG&lid=LSTMOBEQ4Z2VZRN78GGPQRGZG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEQ4Z2VZRN78GG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,15 Ratings 
GFive U220 Plus Combo of Two Mobiles,https://www.flipkart.com/gfive-u220-plus-combo-two-mobiles/p/itm11690c00d9a75?pid=MOBFYTZKDG5ZGHAH&lid=LSTMOBFYTZKDG5ZGHAHHLUEDK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBFYTZKDG5ZGHAH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,299",173 Ratings 
"Videocon Z51 NOVA + (Blue Silver, 8 GB)",https://www.flipkart.com/videocon-z51-nova-blue-silver-8-gb/p/itmeahthrfeusaym?pid=MOBEAHTHG2UEFV2Y&lid=LSTMOBEAHTHG2UEFV2Y1WDXWC&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_185&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEAHTHG2UEFV2Y.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,940",4 Ratings 
Forme W1+,https://www.flipkart.com/forme-w1/p/itmenf3yhqpzybpn?pid=MOBENF3YMGJGRXZM&lid=LSTMOBENF3YMGJGRXZMM4FVHS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_186&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBENF3YMGJGRXZM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,099",157 Ratings 
"KARBONN A1 Plus Super (Black, 512 MB)",https://www.flipkart.com/karbonn-a1-plus-super-black-512-mb/p/itmeuyd4bnmqw9fx?pid=MOBDYFUR3FEECDJT&lid=LSTMOBDYFUR3FEECDJTSGIWHO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_187&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBDYFUR3FEECDJT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,099",103 Ratings 
I Kall K38 Plus,https://www.flipkart.com/kall-k38-plus/p/itmdd2fd42bc5999?pid=MOBFZ9RTPFVGSVAY&lid=LSTMOBFZ9RTPFVGSVAYWOQJZQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_188&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBFZ9RTPFVGSVAY.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹899,355 Ratings 
"Reach Cogent+ (White, 8 GB)",https://www.flipkart.com/reach-cogent-white-8-gb/p/itmempjyzrpxpdgm?pid=MOBEMPJYY3ATRG4H&lid=LSTMOBEMPJYY3ATRG4HBCH7UG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_189&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEMPJYY3ATRG4H.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,200",773 Ratings 
"APPLE iPhone 6 Plus (Space Grey, 128 GB)",https://www.flipkart.com/apple-iphone-6-plus-space-grey-128-gb/p/itmffg4n8nkzfscq?pid=MOBEYHZ2VXZM8HZD&lid=LSTMOBEYHZ2VXZM8HZDYQ7EGM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_190&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEYHZ2VXZM8HZD.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹80,500","1,670 Ratings "
"APPLE iPhone 6 Plus (Gold, 64 GB)",https://www.flipkart.com/apple-iphone-6-plus-gold-64-gb/p/itmffg4n8nkzfscq?pid=MOBEYHZ2XVMKU4QN&lid=LSTMOBEYHZ2XVMKU4QNG0JAS5&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_191&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEYHZ2XVMKU4QN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹71,500","1,670 Ratings "
"Lenovo Vibe K5 Plus (Gold, 16 GB)",https://www.flipkart.com/lenovo-vibe-k5-plus-gold-16-gb/p/itmf4x2zrsghuxhw?pid=MOBEKEF8JYGKZCTF&lid=LSTMOBEKEF8JYGKZCTFUTCYS4&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&fm=SEARCH&iid=efdde1be-8336-4969-95e1-782a0017602c.MOBEKEF8JYGKZCTF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,999","1,87,821 Ratings "
Reach Champ Plus,https://www.flipkart.com/reach-champ-plus/p/itmeuyd5qxv8raap?pid=MOBEQ8B7KWGQYKJS&lid=LSTMOBEQ8B7KWGQYKJSUAINXX&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_193&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBEQ8B7KWGQYKJS.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹790,15 Ratings 
Reach Champ Plus,https://www.flipkart.com/reach-champ-plus/p/itmeuyd5qxv8raap?pid=MOBEQ8B7FFGEYJQT&lid=LSTMOBEQ8B7FFGEYJQTBN01DH&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_194&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBEQ8B7FFGEYJQT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹950,15 Ratings 
Reach Champ Plus,https://www.flipkart.com/reach-champ-plus/p/itmeuyd5qxv8raap?pid=MOBEQ8BFMGUAUHTW&lid=LSTMOBEQ8BFMGUAUHTWVHOVCT&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_195&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBEQ8BFMGUAUHTW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹690,15 Ratings 
"M-tech Eros Plus (Rose Gold, 8 GB)",https://www.flipkart.com/m-tech-eros-plus-rose-gold-8-gb/p/itmf6k3yd8uszyke?pid=MOBFY4UAVUR2JAKM&lid=LSTMOBFY4UAVUR2JAKMFF0SAU&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_196&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBFY4UAVUR2JAKM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,550",6 Ratings 
"LAVA X28 Plus (Champagne Gold, 8 GB)",https://www.flipkart.com/lava-x28-plus-champagne-gold-8-gb/p/itmesy4ykczaw58w?pid=MOBESY4Y6ZSZBGSY&lid=LSTMOBESY4Y6ZSZBGSYOOJVQC&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_197&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBESY4Y6ZSZBGSY.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,999",221 Ratings 
"MOTOROLA One Fusion+ (Moonlight White, 128 GB)",https://www.flipkart.com/motorola-one-fusion-moonlight-white-128-gb/p/itm07749a481ee89?pid=MOBFRFXHHWBM6BRR&lid=LSTMOBFRFXHHWBM6BRRSNES2A&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_198&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBFRFXHHWBM6BRR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹16,999","1,00,479 Ratings "
"STK Ace Plus (Black, 16 GB)",https://www.flipkart.com/stk-ace-plus-black-16-gb/p/itmf3hazcgmgzfgm?pid=MOBF3H6AHYT4VP2Z&lid=LSTMOBF3H6AHYT4VP2ZOYFBI0&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_199&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBF3H6AHYT4VP2Z.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,815",217 Ratings 
"Micromax Bharat 2 Plus (Champagne, 8 GB)",https://www.flipkart.com/micromax-bharat-2-plus-champagne-8-gb/p/itmey7v5cjqeryez?pid=MOBEY7V5DMMWJMUU&lid=LSTMOBEY7V5DMMWJMUUPLXAUC&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_200&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBEY7V5DMMWJMUU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,599","6,666 Ratings "
"Micromax Bharat 2 Plus (Black, 8 GB)",https://www.flipkart.com/micromax-bharat-2-plus-black-8-gb/p/itmey7v5cjqeryez?pid=MOBFGD4SGFZYQZBH&lid=LSTMOBFGD4SGFZYQZBHF2DDTL&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_201&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBFGD4SGFZYQZBH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,490","6,666 Ratings "
"Intex Aqua (Grey, 512 MB)",https://www.flipkart.com/intex-aqua-grey-512-mb/p/itmecagu5ajkrczz?pid=MOBECAGUHBFGTR6Z&lid=LSTMOBECAGUHBFGTR6ZIIRX9D&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_9_202&otracker=search&otracker1=search&fm=SEARCH&iid=4a0812d5-83fb-4b7f-b30d-f827f9d7f897.MOBECAGUHBFGTR6Z.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,334",75 Ratings 
